,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-21T20:05:48+00:00,https://www.facebook.com/,3g,264,264,264,264,275,272,265,277,702,698,682,709,477,472,460,479,1883,1922,1845,2039,696,691,675,703,delay,400ms,2,0.79,0.3,3710.938,0.52,3935.938,0.86,3710.938,1,0,1,0.02756183624
0,2021-11-21T20:08:32+00:00,https://www.youtube.com/,3g,8739,8743,8719,8770,54,56,50,63,2581,2577,2523,2626,242,245,229,264,3747,3980,3661,4533,2580,2575,2521,2624,delay,400ms,2,0.48,0.16,4471.288,0.04,7632.21,0.65,4927.050295,0.63,446.9755,1,0.01672668457
0,2021-11-21T20:03:14+00:00,https://www.google.com/,3g,210,210,210,211,71,69,64,72,481,472,455,481,179,188,177,209,603,605,593,618,475,467,450,476,delay,400ms,2,0.77,0.87,1928.5125,0.97,2006.001,0.97,2630.040697,0.42,719.5,0.99,0.04221191406
0,2021-11-21T20:40:51+00:00,https://www.instagram.com/,3g,323,323,323,323,266,378,260,607,914,1013,899,1226,332,442,327,667,2340,2438,2331,2644,912,1012,898,1225,delay,600ms,2,0.7,0.89,1843.491,0.01,10003.742,0.99,2208.161518,1,0,0.94,0.08203125
0,2021-11-21T20:43:45+00:00,https://www.vk.com/,3g,310,310,310,310,1088,1173,1065,1367,5066,5209,4882,5679,4053,4171,3917,4544,5624,5774,5453,6246,5043,5186,4858,5656,delay,600ms,2,0.46,0,15845.8495,0,15845.8495,0.01,15845.8495,1,0,1,0
0,2021-11-21T20:35:13+00:00,https://www.facebook.com/,3g,264,264,264,264,275,274,269,277,705,702,693,707,477,476,472,479,1968,1958,1853,2053,698,695,687,701,delay,600ms,2,0.79,0.3,3707.092,0.54,3857.092,0.86,3707.092,1,0,1,0
0,2021-11-21T20:37:54+00:00,https://www.youtube.com/,3g,8832,8825,8803,8841,54,53,50,56,2616,2617,2578,2656,245,245,243,247,3670,3694,3646,3765,2614,2615,2576,2655,delay,600ms,2,0.4,0.15,4516.68,0.02,8629.32,0.57,5365.551054,0.43,697.041,1,0.01672668457
0,2021-11-21T20:32:40+00:00,https://www.google.com/,3g,210,210,210,210,67,69,64,76,459,465,445,490,189,187,177,195,596,609,582,648,453,459,440,485,delay,600ms,2,0.78,0.89,1846.794,0.98,1846.794,0.97,2620.327407,0.42,708.2755,0.99,0.04221191406
0,2021-11-21T21:38:52+00:00,https://www.instagram.com/,3g,323,323,323,323,267,276,260,302,889,896,873,925,348,348,334,363,2343,2355,2337,2385,888,895,872,924,delay,1000ms,2,0.71,0.95,1552.012,0.01,10046.047,0.99,2045.096496,1,0,0.94,0.08203125
0,2021-11-21T21:41:42+00:00,https://www.vk.com/,3g,310,310,310,310,1042,1055,1030,1093,5136,5103,4864,5310,4165,4118,3878,4311,5704,5874,5659,6259,5112,5079,4841,5285,delay,1000ms,2,0.46,0,14820.6095,0,15059.499,0.01,14820.6095,1,0,1,0
0,2021-11-21T21:33:08+00:00,https://www.facebook.com/,3g,264,264,264,264,266,269,259,282,712,715,711,722,477,488,477,509,1877,1894,1872,1932,705,708,705,714,delay,1000ms,2,0.8,0.31,3669.015,0.55,3819.015,0.86,3669.015,1,0,1,0.02756183624
0,2021-11-21T21:35:50+00:00,https://www.youtube.com/,3g,8830,8826,8818,8831,51,52,50,54,2620,2604,2564,2629,229,245,228,279,3686,3920,3652,4423,2618,2602,2561,2628,delay,1000ms,2,0.47,0.16,4463.685,0.02,8400.016,0.59,5262.209858,0.63,453.598,1,0
0,2021-11-21T21:30:34+00:00,https://www.google.com/,3g,210,210,210,210,70,70,63,78,445,452,437,474,178,181,178,186,595,589,573,599,440,447,432,469,delay,1000ms,2,0.78,0.89,1845.879,0.98,1845.879,0.97,2619.873529,0.42,710.5915,0.99,0.04221191406
0,2021-11-21T21:24:20+00:00,https://www.instagram.com/,3g,323,323,323,323,275,397,268,649,894,1043,894,1340,351,466,331,715,2328,2509,2323,2875,893,1041,893,1338,delay,900ms,2,0.7,0.89,1848.893,0,10818.268,0.99,2277.061302,1,0,0.94,0.08203125
0,2021-11-21T21:27:11+00:00,https://www.vk.com/,3g,310,283,228,310,1067,1061,1027,1090,5207,5222,4854,5606,4043,4120,3690,4628,5433,5670,5414,6162,5206,5206,4830,5583,delay,900ms,2,0.47,0,12968.965,0,13125.612,0.03,12968.965,1,0,1,0
0,2021-11-21T21:18:43+00:00,https://www.facebook.com/,3g,264,264,264,264,280,280,271,288,705,703,682,723,495,489,477,496,1886,1876,1850,1893,698,696,674,716,delay,900ms,2,0.79,0.3,3696.013,0.54,3846.013,0.86,3696.013,1,0,1,0.02756183624
0,2021-11-21T21:21:23+00:00,https://www.youtube.com/,3g,8811,8801,8779,8814,60,59,54,64,2668,2787,2603,3089,254,251,244,256,3660,3799,3599,4137,2665,2784,2600,3088,delay,900ms,2,0.47,0.16,4469.785,0.03,7896.5075,0.61,5174.821248,0.64,438.7175,1,0.01672668457
0,2021-11-21T21:16:08+00:00,https://www.google.com/,3g,210,210,210,211,67,70,66,77,460,468,446,497,177,182,176,194,599,612,586,650,451,460,438,490,delay,900ms,2,0.78,0.89,1851.035,0.98,1851.035,0.96,2805.380911,0.43,696.799,0.99,0.04221191406
0,2021-11-21T19:57:02+00:00,https://www.instagram.com/,3g,323,324,323,325,292,281,257,294,910,910,902,919,360,357,334,376,2338,2341,2333,2352,908,909,901,918,delay,300ms,2,0.7,0.89,1850.979,0.01,10015.523,0.98,2470.022406,1,0,0.94,0.08203125
0,2021-11-21T19:59:54+00:00,https://www.vk.com/,3g,228,253,222,310,1231,1210,1105,1295,4773,4818,4764,4916,3836,3863,3778,3976,5136,5151,4981,5335,4763,4803,4730,4915,delay,300ms,2,0.46,0,14815.7275,0,15063.487,0.01,14815.7275,1,0,1,0
0,2021-11-21T19:51:24+00:00,https://www.facebook.com/,3g,264,264,264,264,279,281,274,290,709,712,701,726,494,494,479,510,1905,1898,1883,1905,703,705,694,718,delay,300ms,2,0.79,0.3,3695.614,0.54,3845.614,0.86,3695.614,1,0,1,0.02756183624
0,2021-11-21T19:54:06+00:00,https://www.youtube.com/,3g,8827,8826,8820,8831,69,63,47,72,2593,2606,2589,2637,243,237,209,259,3647,3627,3572,3661,2588,2602,2583,2635,delay,300ms,2,0.47,0.15,4549.057,0.04,7746.807,0.59,5246.063808,0.63,453.5,1,0.01672668457
0,2021-11-21T19:48:49+00:00,https://www.google.com/,3g,210,210,210,210,76,76,68,83,459,465,456,480,189,187,178,195,590,594,584,609,453,459,451,473,delay,300ms,2,0.77,0.89,1845.228,0.98,1845.228,0.98,2494.939203,0.4,745.287,0.99,0.04221191406
0,2021-11-21T19:42:27+00:00,https://www.instagram.com/,3g,323,323,323,323,270,388,266,629,904,1016,879,1265,357,464,335,699,2336,2447,2308,2696,902,1014,877,1264,delay,200ms,2,0.71,0.95,1542.359,0.01,10030.399,0.99,2298.301966,1,0,0.94,0.08203125
0,2021-11-21T19:45:28+00:00,https://www.vk.com/,3g,310,310,310,310,1102,2739,1041,6073,5885,7137,4804,10722,4056,5530,3810,8725,6434,7737,5428,11349,5843,7105,4775,10698,delay,200ms,2,0.46,0,14880.512,0,14985.722,0.01,14880.512,1,0,1,0
0,2021-11-21T19:36:49+00:00,https://www.facebook.com/,3g,264,264,264,264,278,279,275,283,701,707,695,724,477,482,473,496,1868,1870,1858,1885,694,700,688,717,delay,200ms,2,0.79,0.3,3692.875,0.54,3842.875,0.86,3692.875,1,0,1,0.02756183624
0,2021-11-21T19:39:31+00:00,https://www.youtube.com/,3g,8811,8810,8800,8819,49,49,47,52,2583,2595,2576,2627,244,239,229,244,3654,3659,3578,3746,2582,2593,2574,2624,delay,200ms,2,0.36,0.16,4470.568,0.01,8926.7485,0.49,5837.495538,0.35,830.9815,1,0.006707763672
0,2021-11-21T19:34:14+00:00,https://www.google.com/,3g,210,210,210,210,69,68,59,76,440,438,429,445,193,188,177,194,563,563,551,574,434,432,424,439,delay,200ms,2,0.76,0.89,1846.306,0.98,1846.306,0.97,2559.880092,0.35,833.994,0.99,0.04221191406
0,2021-11-21T20:55:25+00:00,https://www.instagram.com/,3g,323,323,323,323,270,396,265,653,898,1022,893,1275,331,465,330,735,2351,2459,2328,2697,896,1020,891,1273,delay,700ms,2,0.7,0.89,1852.406,0.01,10030.942,0.99,2273.630932,1,0,0.94,0.08203125
0,2021-11-21T20:58:19+00:00,https://www.vk.com/,3g,310,310,310,310,1278,1213,1033,1328,5936,5673,5033,6050,4902,4601,3843,5059,6488,6410,6064,6677,5911,5648,5009,6024,delay,700ms,2,0.46,0,14922.526,0,15169.2945,0.01,14922.526,1,0,1,0
0,2021-11-21T20:49:43+00:00,https://www.facebook.com/,3g,264,264,264,264,297,296,285,305,723,718,707,723,494,499,494,509,1898,1903,1885,1926,716,711,701,717,delay,700ms,2,0.79,0.3,3688.164,0.54,3838.164,0.86,3688.164,1,0,1,0.02756183624
0,2021-11-21T20:52:24+00:00,https://www.youtube.com/,3g,8812,8790,8729,8828,48,48,47,49,2593,2598,2582,2619,257,304,244,410,3678,3678,3659,3697,2591,2596,2580,2616,delay,700ms,2,0.41,0.16,4471.074,0.01,9441.72,0.53,5626.032377,0.48,628.939,1,0.01672668457
0,2021-11-21T20:47:09+00:00,https://www.google.com/,3g,210,210,210,211,65,66,65,69,476,464,430,487,177,178,177,179,619,607,570,631,469,458,424,482,delay,700ms,2,0.79,0.89,1844.884,0.98,1844.884,0.96,2739.515057,0.47,644.966,0.99,0.04221191406
0,2021-11-21T20:26:14+00:00,https://www.instagram.com/,3g,323,323,323,323,271,293,260,348,902,917,889,959,348,368,336,419,2333,2364,2323,2436,900,915,888,958,delay,500ms,2,0.7,0.89,1850.615,0.01,10166.885,0.99,2297.901002,1,0,0.94,0.08203125
0,2021-11-21T20:29:17+00:00,https://www.vk.com/,3g,310,310,310,310,1292,1218,1066,1296,5263,5239,4992,5463,4244,4233,3995,4460,5819,5811,5600,6014,5240,5214,4964,5439,delay,500ms,2,0.46,0,14876.0605,0,15035.119,0.01,14876.0605,1,0,1,0
0,2021-11-21T20:20:30+00:00,https://www.facebook.com/,3g,264,264,264,264,270,273,269,281,768,841,704,1050,479,500,477,545,1880,1895,1842,1963,762,827,694,1026,delay,500ms,2,0.79,0.3,3682.906,0.55,3832.906,0.86,3682.906,1,0,1,0
0,2021-11-21T20:23:11+00:00,https://www.youtube.com/,3g,8828,8809,8768,8830,52,52,49,54,2591,2572,2531,2593,245,245,244,245,3642,3955,3616,4607,2580,2565,2529,2585,delay,500ms,2,0.41,0.16,4435.4685,0.04,7486.184,0.62,5122.957761,0.43,700.417,1,0
0,2021-11-21T20:17:57+00:00,https://www.google.com/,3g,210,210,210,210,68,70,63,78,444,443,437,448,177,177,177,177,584,581,570,589,439,438,432,442,delay,500ms,2,0.78,0.89,1848.677,0.98,1848.677,0.97,2613.908199,0.43,704.106,0.99,0.04221191406
0,2021-11-21T21:09:54+00:00,https://www.instagram.com/,3g,323,323,323,323,619,528,265,700,1225,1141,879,1318,704,601,337,763,2651,2566,2311,2735,1224,1139,877,1316,delay,800ms,2,0.7,0.89,1854.215,0.01,10021.409,0.99,2318.47267,1,0,0.94,0.08203125
0,2021-11-21T21:12:45+00:00,https://www.vk.com/,3g,310,281,222,310,1097,1159,1095,1286,5229,5103,4661,5419,4193,4059,3780,4203,5788,5562,4887,6012,5204,5084,4659,5390,delay,800ms,2,0.46,0,14895.8645,0,15059.056,0.01,14895.8645,1,0,1,0
0,2021-11-21T21:04:15+00:00,https://www.facebook.com/,3g,264,264,264,264,277,275,271,277,715,714,704,723,478,483,477,493,1871,1863,1827,1892,709,706,693,716,delay,800ms,2,0.79,0.3,3692.826,0.54,3842.826,0.86,3692.826,1,0,1,0.02756183624
0,2021-11-21T21:06:57+00:00,https://www.youtube.com/,3g,8820,8807,8779,8821,50,51,49,54,2605,2588,2552,2608,229,229,228,230,3660,3680,3655,3725,2602,2586,2550,2606,delay,800ms,2,0.46,0.14,4645.52,0.01,9062.434,0.7,4645.52,0.61,474,1,0.01672668457
0,2021-11-21T21:01:43+00:00,https://www.google.com/,3g,210,210,210,210,64,64,62,65,439,441,438,447,178,178,178,178,588,584,572,591,434,436,432,441,delay,800ms,2,0.78,0.89,1849.19,0.97,2004.142,0.97,2626.556627,0.45,674.415,0.99,0.04221191406
0,2021-11-21T19:14:34+00:00,https://www.instagram.com/,3g,323,323,323,323,272,390,266,631,936,1040,926,1258,339,454,329,694,2436,2523,2417,2715,935,1039,924,1257,delay,0ms,3,0.7,0.89,1851.617,0.01,10012.875,0.98,2518.244418,1,0,0.94,0.08203125
0,2021-11-21T19:17:47+00:00,https://www.vk.com/,3g,310,281,222,310,1043,1049,1030,1073,4917,4898,4748,5030,3932,3838,3560,4022,5368,5376,5144,5615,4916,4883,4724,5008,delay,0ms,3,0.46,0,15131.281,0,15279.541,0.01,15131.281,1,0,1,0
0,2021-11-21T19:08:54+00:00,https://www.facebook.com/,3g,264,264,264,264,285,280,265,290,731,723,707,731,492,483,462,494,1930,1927,1903,1947,724,716,701,724,delay,0ms,3,0.78,0.29,3731.706,0.51,3956.706,0.85,3731.706,1,0,1,0.02756183624
0,2021-11-21T19:11:46+00:00,https://www.youtube.com/,3g,8819,8829,8783,8885,54,56,53,60,2641,2622,2549,2676,263,262,242,280,4259,4150,3745,4446,2638,2620,2548,2673,delay,0ms,3,0.49,0.14,4617.737,0.03,8131.985,0.61,5186.08307,0.71,374.5,1,0.01672668457
0,2021-11-21T19:06:17+00:00,https://www.google.com/,3g,210,210,210,210,82,81,78,82,499,2106,447,5372,178,181,173,193,615,2203,584,5409,494,2100,442,5364,delay,0ms,3,0.78,0.89,1846.601,0.98,1846.601,0.94,3021.771531,0.45,664.549,0.99,0.04221191406
0,2021-11-21T19:29:21+00:00,https://www.instagram.com/,3g,323,324,323,325,266,268,264,273,957,958,930,986,330,330,329,330,2392,2392,2365,2418,956,956,928,985,delay,100ms,3,0.7,0.89,1848.245,0.01,10006.429,0.98,2397.58459,1,0,0.94,0.08203125
0,2021-11-21T19:32:36+00:00,https://www.vk.com/,3g,310,310,310,310,1102,1147,1039,1299,5053,4922,4496,5216,4028,3885,3548,4078,5642,5502,5065,5799,5013,4892,4470,5192,delay,100ms,3,0.46,0,15444.4815,0,15519.4815,0.01,15444.4815,1,0,1,0
0,2021-11-21T19:23:19+00:00,https://www.facebook.com/,3g,264,264,264,264,257,267,256,288,708,732,687,800,475,499,461,561,1943,1939,1886,1989,701,725,681,794,delay,100ms,3,0.79,0.29,3749.748,0.53,3899.748,0.85,3749.748,1,0,1,0.02756183624
0,2021-11-21T19:26:11+00:00,https://www.youtube.com/,3g,8844,8838,8780,8889,48,49,48,52,2668,2673,2668,2682,262,267,246,294,3775,4000,3639,4587,2667,2671,2666,2680,delay,100ms,3,0.4,0.16,4488.986,0.02,8302.514,0.57,5363.718683,0.42,712.44,1,0.01672668457
0,2021-11-21T19:20:41+00:00,https://www.google.com/,3g,210,210,210,210,85,88,83,96,456,464,450,485,194,198,188,211,596,602,586,623,451,458,445,479,delay,100ms,3,0.78,0.89,1849.804,0.98,1849.804,0.97,2573.491315,0.44,683,0.99,0.04221191406
0,2021-11-21T20:12:54+00:00,https://www.instagram.com/,3g,323,324,323,325,667,2846,284,7587,1298,3480,925,8218,727,2912,346,7662,2724,4912,2355,9656,1296,3479,923,8217,delay,400ms,3,0.7,0.88,1859.588,0.01,10042.364,0.98,2338.456056,1,0,0.94,0.08203125
0,2021-11-21T20:16:19+00:00,https://www.vk.com/,3g,310,310,310,310,1097,1142,1027,1301,4826,4721,4508,4829,3808,3743,3544,3877,5616,5529,5344,5627,4783,4688,4479,4802,delay,400ms,3,0.46,0,14777.105,0,14875.187,0.01,14777.105,1,0,1,0
0,2021-11-21T20:07:08+00:00,https://www.facebook.com/,3g,264,264,264,264,269,274,266,286,739,748,718,786,492,494,461,530,1953,1937,1902,1957,729,740,712,780,delay,400ms,3,0.79,0.3,3701.923,0.52,3926.923,0.86,3701.923,1,0,1,0.02756183624
0,2021-11-21T20:10:00+00:00,https://www.youtube.com/,3g,8803,8779,8626,8908,53,57,52,66,2682,2641,2551,2689,278,275,251,297,4463,4266,3742,4593,2680,2639,2550,2688,delay,400ms,3,0.48,0.14,4647.126,0.02,8551.307,0.6,5227.436108,0.68,401.5,1,0
0,2021-11-21T20:04:31+00:00,https://www.google.com/,3g,210,210,210,210,80,79,77,81,451,455,448,466,194,200,193,212,585,585,584,587,445,450,443,461,delay,400ms,3,0.78,0.89,1849.427,0.98,1849.427,0.97,2671.400537,0.42,708.078,0.99,0.04221191406
0,2021-11-21T20:42:15+00:00,https://www.instagram.com/,3g,323,324,323,325,694,707,642,784,1334,1343,1252,1442,755,766,697,845,2762,2774,2679,2881,1332,1341,1250,1440,delay,600ms,3,0.7,0.89,1853.695,0,10838.008,0.99,2299.84605,1,0,0.94,0.08203125
0,2021-11-21T20:45:33+00:00,https://www.vk.com/,3g,310,310,310,310,1031,1031,1030,1032,4924,4854,4665,4974,3769,3828,3726,3989,5473,5474,5401,5547,4899,4824,4622,4952,delay,600ms,3,0.46,0,14817.4235,0,15062.597,0.01,14817.4235,1,0,1,0
0,2021-11-21T20:36:32+00:00,https://www.facebook.com/,3g,264,264,264,264,276,276,272,280,738,733,722,740,478,477,476,478,1909,1931,1903,1980,732,727,715,733,delay,600ms,3,0.79,0.3,3700.419,0.54,3850.419,0.86,3700.419,1,0,1,0.02756183624
0,2021-11-21T20:39:24+00:00,https://www.youtube.com/,3g,8821,8827,8820,8840,53,53,51,54,2650,2650,2608,2691,259,261,244,279,3657,3977,3651,4624,2649,2648,2606,2688,delay,600ms,3,0.48,0.17,4355.708,0.01,9118.5665,0.65,4953.394758,0.68,398.5775,1,0.03345336914
0,2021-11-21T20:33:57+00:00,https://www.google.com/,3g,210,211,210,214,91,101,79,134,470,489,445,552,194,211,194,245,591,612,576,670,465,484,440,547,delay,600ms,3,0.78,0.89,1848.841,0.98,1848.841,0.97,2610.134286,0.42,719.4045,0.99,0.04221191406
0,2021-11-21T21:40:14+00:00,https://www.instagram.com/,3g,323,323,323,323,273,397,262,655,926,1053,905,1327,345,468,329,729,2383,2509,2361,2782,924,1051,904,1325,delay,1000ms,3,0.7,0.89,1844.908,0.01,10156.588,0.98,2378.794712,1,0,0.94,0.08203125
0,2021-11-21T21:43:25+00:00,https://www.vk.com/,3g,310,310,310,310,1033,1049,1033,1080,4479,4628,4450,4955,3510,3566,3444,3744,5265,5334,5054,5682,4455,4603,4425,4930,delay,1000ms,3,0.46,0,14861.0245,0,15100.74,0.01,14861.0245,1,0,1,0
0,2021-11-21T21:34:28+00:00,https://www.facebook.com/,3g,264,264,264,264,266,267,265,271,695,706,695,728,478,472,460,478,1896,1916,1865,1988,688,699,688,722,delay,1000ms,3,0.79,0.3,3695.856,0.54,3845.856,0.86,3695.856,1,0,1,0
0,2021-11-21T21:37:19+00:00,https://www.youtube.com/,3g,8839,8828,8802,8842,57,58,55,61,2681,2690,2669,2720,279,300,277,343,4645,4596,4459,4684,2679,2689,2668,2719,delay,1000ms,3,0.4,0.13,4658.521,0.01,9086.6055,0.06,11282.89744,0.62,462.493,1,0
0,2021-11-21T21:31:51+00:00,https://www.google.com/,3g,210,210,210,210,79,81,78,86,460,458,450,465,193,194,192,196,604,599,590,604,454,452,443,458,delay,1000ms,3,0.78,0.89,1849.506,0.98,1849.506,0.97,2618.401828,0.42,706.8485,0.99,0.04221191406
0,2021-11-21T21:25:44+00:00,https://www.instagram.com/,3g,323,323,323,323,265,263,258,265,918,933,911,970,331,333,321,346,2351,2365,2339,2404,917,932,910,968,delay,900ms,3,0.7,0.89,1854.038,0.01,10039.517,0.99,2233.386832,1,0,0.94,0.08203125
0,2021-11-21T21:28:55+00:00,https://www.vk.com/,3g,310,310,310,310,1225,1185,1095,1235,5014,5115,4963,5369,4003,3989,3943,4021,5584,5684,5545,5923,4988,5091,4941,5345,delay,900ms,3,0.46,0,15539.5385,0,15614.5385,0.01,15539.5385,1,0,1,0
0,2021-11-21T21:20:01+00:00,https://www.facebook.com/,3g,264,264,264,264,270,271,264,278,736,727,707,737,476,471,461,477,1924,1914,1878,1940,729,720,700,730,delay,900ms,3,0.79,0.29,3719.86,0.54,3869.86,0.86,3719.86,1,0,1,0.02756183624
0,2021-11-21T21:22:53+00:00,https://www.youtube.com/,3g,8738,8452,7817,8801,48,51,48,58,2582,2584,2576,2594,244,272,243,329,4479,4226,3663,4536,2581,2582,2573,2592,delay,900ms,3,0.44,0.14,4648.797,0.03,8187.221,0.7,4648.797,0.53,567.1225,1,0
0,2021-11-21T21:17:25+00:00,https://www.google.com/,3g,210,206,198,210,76,77,74,82,457,465,444,495,195,200,195,209,586,602,563,656,452,460,438,489,delay,900ms,3,0.79,0.89,1845.88,0.98,1845.88,0.97,2585.576399,0.44,679.9925,0.99,0.04221191406
0,2021-11-21T19:58:26+00:00,https://www.instagram.com/,3g,323,323,323,323,274,393,270,636,925,1038,914,1276,347,461,335,701,2355,2471,2346,2711,923,1037,913,1275,delay,300ms,3,0.71,0.99,1234.06,0.01,10012.915,0.99,1977.682252,1,0,0.94,0.08203125
0,2021-11-21T20:01:36+00:00,https://www.vk.com/,3g,310,310,310,310,1044,1066,1035,1119,5048,4919,4555,5155,3860,3779,3526,3950,5620,5511,5124,5790,5020,4894,4530,5131,delay,300ms,3,0.46,0,15515.2725,0,15590.2725,0.01,15515.2725,1,0,1,0
0,2021-11-21T19:52:43+00:00,https://www.facebook.com/,3g,264,264,264,264,276,280,264,299,714,721,708,741,494,489,479,494,1884,1883,1865,1899,708,714,701,734,delay,300ms,3,0.79,0.3,3697.955,0.54,3847.955,0.86,3697.955,1,0,1,0.02756183624
0,2021-11-21T19:55:35+00:00,https://www.youtube.com/,3g,8787,8795,8779,8819,49,49,48,49,2604,2609,2592,2632,245,250,245,261,3751,3956,3674,4443,2602,2608,2590,2631,delay,300ms,3,0.49,0.16,4470.494,0.01,9015.944,0.68,4744.038954,0.7,378.5,1,0.01672668457
0,2021-11-21T19:50:06+00:00,https://www.google.com/,3g,210,210,210,211,79,79,74,85,461,465,458,477,195,195,194,195,591,599,585,621,456,460,452,471,delay,300ms,3,0.78,0.89,1845.372,0.98,1845.372,0.97,2627.03429,0.42,707.146,0.99,0.04221191406
0,2021-11-21T19:43:51+00:00,https://www.instagram.com/,3g,323,323,323,323,270,272,261,285,915,922,912,939,347,347,331,363,2352,2355,2340,2372,914,921,911,938,delay,200ms,3,0.71,0.95,1543.834,0.01,10029.894,0.99,2292.283928,1,0,0.94,0.08203125
0,2021-11-21T19:47:12+00:00,https://www.vk.com/,3g,310,310,310,310,1107,1138,1062,1245,4983,4997,4807,5202,3976,3981,3808,4160,5551,5578,5369,5815,4957,4963,4770,5161,delay,200ms,3,0.46,0,14859.301,0,15093.208,0.01,14859.301,1,0,1,0
0,2021-11-21T19:38:08+00:00,https://www.facebook.com/,3g,264,264,264,264,274,273,270,276,735,732,723,737,474,471,461,478,1904,1909,1897,1926,728,725,717,731,delay,200ms,3,0.81,0.42,3248.633,0.54,3848.633,0.92,3248.633,1,0,1,0.02756183624
0,2021-11-21T19:41:01+00:00,https://www.youtube.com/,3g,8809,8806,8800,8810,54,53,50,54,2675,2672,2647,2693,260,261,244,278,3743,3745,3741,3751,2673,2666,2634,2691,delay,200ms,3,0.48,0.14,4625.883,0.03,8034.101,0.55,5486.699698,0.72,367,1,0.01672668457
0,2021-11-21T19:35:32+00:00,https://www.google.com/,3g,210,210,210,210,89,91,74,110,485,475,452,488,211,209,194,221,622,2282,616,5608,477,468,445,482,delay,200ms,3,0.76,0.89,1845.566,0.98,1845.566,0.92,3177.491973,0.39,765.088,0.99,0.04221191406
0,2021-11-21T20:56:48+00:00,https://www.instagram.com/,3g,323,323,323,323,272,388,262,631,936,1030,890,1265,346,463,330,713,2370,2468,2340,2695,934,1029,888,1264,delay,700ms,3,0.7,0.89,1846.012,0,10801.536,0.98,2432.334368,1,0,0.94,0.08203125
0,2021-11-21T21:00:05+00:00,https://www.vk.com/,3g,310,281,222,310,1096,1140,1040,1284,4729,4659,4456,4791,3654,3649,3543,3750,5297,5109,4674,5356,4705,4638,4456,4752,delay,700ms,3,0.46,0,15015.82,0,15260.211,0.01,15015.82,1,0,1,0
0,2021-11-21T20:51:02+00:00,https://www.facebook.com/,3g,264,264,264,264,285,283,261,302,748,738,714,752,495,487,460,505,1918,1897,1847,1926,742,732,708,746,delay,700ms,3,0.8,0.31,3672.842,0.55,3822.842,0.86,3672.842,1,0,1,0
0,2021-11-21T20:53:54+00:00,https://www.youtube.com/,3g,8749,8775,8736,8840,53,53,51,55,2645,2659,2643,2690,261,278,245,328,3822,3964,3644,4425,2641,2655,2635,2689,delay,700ms,3,0.47,0.16,4473.524,0.04,7646.312,0.59,5273.237062,0.64,443.177,1,0
0,2021-11-21T20:48:26+00:00,https://www.google.com/,3g,210,210,210,210,80,81,80,82,516,787,487,1357,194,192,186,195,636,889,629,1403,510,775,478,1338,delay,700ms,3,0.78,0.89,1847.696,0.98,1847.696,0.97,2601.877829,0.42,709.721,0.99,0.04221191406
0,2021-11-21T20:27:47+00:00,https://www.instagram.com/,3g,323,323,323,323,721,778,278,1335,1361,1423,922,1987,795,849,347,1404,2789,2850,2349,3411,1360,1422,921,1985,delay,500ms,3,0.7,0.88,1869.212,0.01,10043.455,0.98,2497.252772,1,0,0.94,0.08203125
0,2021-11-21T20:31:02+00:00,https://www.vk.com/,3g,310,310,310,310,1106,1151,1063,1283,4932,4970,4785,5193,3909,3899,3810,3977,5511,5577,5369,5851,4909,4940,4747,5163,delay,500ms,3,0.46,0,14909.529,0,15138.652,0.01,14909.529,1,0,1,0
0,2021-11-21T20:21:49+00:00,https://www.facebook.com/,3g,264,264,264,264,275,272,264,276,727,768,712,865,478,516,460,609,1908,1938,1898,2009,720,761,706,858,delay,500ms,3,0.79,0.3,3716.877,0.54,3866.877,0.86,3716.877,1,0,1,0.02756183624
0,2021-11-21T20:24:46+00:00,https://www.youtube.com/,3g,8809,8808,8796,8819,54,52,49,54,2680,2665,2627,2688,311,297,254,327,4667,4353,3678,4715,2678,2663,2624,2686,delay,500ms,3,0.49,0.15,4554.814,0.02,8754.437,0.65,4922.928509,0.7,385.808,1,0.006707763672
0,2021-11-21T20:19:13+00:00,https://www.google.com/,3g,210,210,210,211,80,82,78,88,470,471,449,493,194,191,185,194,621,616,590,638,464,464,443,486,delay,500ms,3,0.8,0.89,1843.025,0.98,1843.025,1,1843.025,0.48,622.5,1,0
0,2021-11-21T21:11:18+00:00,https://www.instagram.com/,3g,323,323,323,323,271,386,258,629,909,1026,908,1262,347,467,341,712,2337,2452,2336,2682,907,1025,907,1261,delay,800ms,3,0.71,0.99,1081.355,0.01,10009.469,1,1856.64969,1,0,0.94,0.08203125
