,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-15T05:37:38+00:00,https://www.vk.com/,3g,310,310,310,310,1103,1146,1039,1296,5256,5296,5142,5491,4121,4241,4075,4527,5842,5896,5782,6065,5229,5269,5114,5463,packetLoss,0,3,0.46,0,16120.1015,0,16345.1015,0.01,16120.1015,1,0,1,0
0,2021-11-15T05:27:36+00:00,https://www.facebook.com/,3g,258,258,258,258,274,270,252,285,805,819,804,848,515,516,510,524,2054,2044,2011,2068,797,810,795,838,packetLoss,0,3,0.79,0.29,3757.816,0.53,3907.816,0.85,3757.816,1,0,1,0.02756183624
0,2021-11-15T05:34:12+00:00,https://www.instagram.com/,3g,323,323,323,323,291,291,287,295,1143,1160,1061,1275,377,377,372,383,2741,2716,2530,2876,1141,1158,1059,1273,packetLoss,0,3,0.71,0.99,1256.406,0.01,10086.162,0.99,2024.94856,1,0,0.94,0.08203125
0,2021-11-15T06:25:03+00:00,https://www.vk.com/,3g,310,310,310,310,1087,1102,1080,1140,5249,5228,5131,5304,4157,4114,3951,4234,5949,5992,5751,6277,5171,5182,5100,5274,packetLoss,0.0045,3,0.46,0,15938.677,0,16088.677,0.01,15938.677,1,0,1,0
0,2021-11-15T06:15:27+00:00,https://www.facebook.com/,3g,258,258,258,258,277,279,273,287,826,841,820,878,528,527,526,528,2115,2096,2047,2127,819,834,812,870,packetLoss,0.0045,3,0.79,0.3,3698.125,0.54,3848.125,0.86,3698.125,1,0,1,0
0,2021-11-15T06:21:38+00:00,https://www.instagram.com/,3g,323,324,323,325,301,394,292,589,1265,1288,1167,1431,399,486,384,674,2829,2823,2734,2906,1264,1285,1164,1428,packetLoss,0.0045,3,0.71,0.98,1278.4,0.01,10149.538,0.99,2271.921636,1,0,0.94,0.08203125
0,2021-11-15T07:40:32+00:00,https://www.vk.com/,3g,310,310,310,310,1232,1186,1063,1262,5235,5278,4931,5669,4208,4218,3853,4593,5821,5951,5688,6343,5168,5222,4890,5607,packetLoss,0.012,3,0.46,0,16241.207,0,16391.207,0.01,16241.207,1,0,1,0
0,2021-11-15T07:30:55+00:00,https://www.facebook.com/,3g,258,258,258,258,296,294,287,299,815,824,798,858,545,547,543,553,2035,2044,2005,2092,807,816,790,850,packetLoss,0.012,3,0.79,0.29,3727.332,0.53,3877.332,0.85,3727.332,1,0,1,0.02756183624
0,2021-11-15T07:37:09+00:00,https://www.instagram.com/,3g,323,323,323,323,294,395,288,604,1224,1304,1130,1559,367,470,363,681,2679,2767,2592,3031,1222,1303,1129,1558,packetLoss,0.012,3,0.71,0.99,1099.749,0.01,10166.077,0.99,2190.65871,1,0,0.94,0.08203125
0,2021-11-15T06:09:26+00:00,https://www.vk.com/,3g,310,310,310,310,1118,2822,1109,6239,5744,7113,5376,10220,4387,5887,4124,9150,6390,7750,6035,10826,5701,7070,5324,10184,packetLoss,0.003,3,0.46,0,15804.3365,0,15954.3365,0.01,15804.3365,1,0,1,0
0,2021-11-15T05:59:26+00:00,https://www.facebook.com/,3g,258,258,258,258,307,346,293,437,1015,1077,824,1393,708,719,537,912,2174,2282,2030,2643,1007,1069,816,1385,packetLoss,0.003,3,0.79,0.29,3725.621,0.53,3875.621,0.85,3725.621,1,0,1,0.02756183624
